Acinetobacter_lactucae_N232_BC03	25125	25125
Acinetobacter_lwoffii_N117_BC10	198395	120784
Acinetobacter_lwoffii_N117_BC12	74719	41648
Acinetobacter_lwoffii_N120_BC10	57522	21006
Acinetobacter_lwoffii_N182_BC09	44061	29560
Acinetobacter_lwoffii_N197_BC05	156392	27920
Acinetobacter_lwoffii_N199_BC07	3075737	501454
Acinetobacter_lwoffii_N202_BC02	35231	17827
Acinetobacter_lwoffii_N213_BC07	135755	103566
Acinetobacter_lwoffii_N225_BC05	11576	11576
Acinetobacter_lwoffii_N236_BC10	20784	20784
Acinetobacter_nosocomialis_N104_BC09	61796	49417
Acinetobacter_nosocomialis_N107_BC11	133531	38587
Acinetobacter_nosocomialis_N126_BC04	38125	38125
Acinetobacter_nosocomialis_N139_BC04	23555	23555
Acinetobacter_nosocomialis_N144_BC02	11194	11194
Acinetobacter_nosocomialis_N147_BC01	14490	14490
Acinetobacter_nosocomialis_N152_BC02	100351	100351
Acinetobacter_nosocomialis_N152_BC08	10834	10834
Acinetobacter_nosocomialis_N153_BC03	13707	13707
Acinetobacter_nosocomialis_N156_BC03	132439	37127
Acinetobacter_nosocomialis_N160_BC11	71948	20251
Acinetobacter_nosocomialis_N164_BC10	4052350	4052350
Acinetobacter_nosocomialis_N164_BC12	4045523	3178302
Acinetobacter_nosocomialis_N165_BC04	4063692	4063692
Acinetobacter_nosocomialis_N172_BC11	55823	28243
Acinetobacter_nosocomialis_N173_BC07	27659	27659
Acinetobacter_nosocomialis_N173_BC10	241118	23584
Acinetobacter_nosocomialis_N197_BC04	13866	13866
Acinetobacter_nosocomialis_N197_BC05	20437	20437
Acinetobacter_nosocomialis_N197_BC10	33923	33923
Acinetobacter_nosocomialis_N205_BC05	62775	62775
Acinetobacter_nosocomialis_N210_BC03	77347	17315
Acinetobacter_nosocomialis_N214_BC03	232004	57637
Acinetobacter_nosocomialis_N214_BC05	177421	48769
Acinetobacter_nosocomialis_N214_BC07	37867	20947
Acinetobacter_nosocomialis_N215_BC06	30315	15895
Acinetobacter_nosocomialis_N216_BC11	576161	32788
Acinetobacter_nosocomialis_N217_BC01	4109483	4077518
Acinetobacter_nosocomialis_N218_BC09	110109	28004
Acinetobacter_nosocomialis_N219_BC05	18416	18416
Acinetobacter_nosocomialis_N225_BC05	27544	27544
Acinetobacter_nosocomialis_N228_BC02	41262	30716
Acinetobacter_nosocomialis_N229_BC03	181038	22190
Acinetobacter_nosocomialis_N232_BC03	80451	23702
Acinetobacter_nosocomialis_N233_BC06	33964	33964
Acinetobacter_nosocomialis_N235_BC10	21986	21986
Acinetobacter_oleivorans_N107_BC11	44055	23244
Acinetobacter_oleivorans_N160_BC11	46377	23854
Acinetobacter_oleivorans_N161_BC11	23193	23193
Acinetobacter_oleivorans_N173_BC10	77099	25164
Acinetobacter_oleivorans_N210_BC03	41885	12893
Acinetobacter_oleivorans_N214_BC03	67910	34454
Acinetobacter_oleivorans_N216_BC11	40294	26819
Acinetobacter_oleivorans_N218_BC09	19861	19861
Acinetobacter_oleivorans_N227_BC06	40504	24966
Acinetobacter_oleivorans_N229_BC03	38252	10579
Acinetobacter_oleivorans_N232_BC03	12561	12561
Acinetobacter_pittii_N104_BC09	2339115	118150
Acinetobacter_pittii_N104_BC10	3840063	3559325
Acinetobacter_pittii_N107_BC11	123747	24271
Acinetobacter_pittii_N140_BC03	11681	11681
Acinetobacter_pittii_N144_BC02	18653	18653
Acinetobacter_pittii_N148_BC12	3889474	3889474
Acinetobacter_pittii_N149_BC01	3959210	3869740
Acinetobacter_pittii_N152_BC06	27427	16896
Acinetobacter_pittii_N153_BC03	45251	45251
Acinetobacter_pittii_N153_BC04	3871422	1261483
Acinetobacter_pittii_N156_BC03	424202	49586
Acinetobacter_pittii_N158_BC12	3983769	3327181
Acinetobacter_pittii_N159_BC01	3972792	3887676
Acinetobacter_pittii_N160_BC11	484412	28095
Acinetobacter_pittii_N165_BC05	15002	15002
Acinetobacter_pittii_N172_BC11	94935	73675
Acinetobacter_pittii_N173_BC06	17282	17282
Acinetobacter_pittii_N173_BC07	55445	55445
Acinetobacter_pittii_N173_BC10	239214	63340
Acinetobacter_pittii_N180_BC05	27415	14632
Acinetobacter_pittii_N182_BC09	20671	20671
Acinetobacter_pittii_N183_BC09	13028	13028
Acinetobacter_pittii_N197_BC10	41596	41596
Acinetobacter_pittii_N203_BC05	40000	24679
Acinetobacter_pittii_N204_BC05	20436	20436
Acinetobacter_pittii_N210_BC03	202785	25821
Acinetobacter_pittii_N210_BC12	401227	361925
Acinetobacter_pittii_N214_BC03	1824489	72038
Acinetobacter_pittii_N214_BC05	316762	57273
Acinetobacter_pittii_N214_BC07	42543	28837
Acinetobacter_pittii_N214_BC09	3907550	3907550
Acinetobacter_pittii_N216_BC02	3998530	3907760
Acinetobacter_pittii_N216_BC11	48593	27776
Acinetobacter_pittii_N218_BC09	33356	33356
Acinetobacter_pittii_N227_BC06	3962497	1044967
Acinetobacter_pittii_N228_BC02	212251	212251
Acinetobacter_pittii_N229_BC03	213239	16872
Acinetobacter_pittii_N232_BC03	806723	52772
Acinetobacter_radioresistens_N117_BC12	44450	27257
Acinetobacter_radioresistens_N173_BC06	2834638	129480
Acinetobacter_radioresistens_N227_BC01	2398582	25567
Acinetobacter_radioresistens_N228_BC02	25568	12966
Acinetobacter_radioresistens_N228_BC04	56311	13083
Acinetobacter_radioresistens_N237_BC10	3109760	2471318
Acinetobacter_schindleri_N117_BC12	98225	27970
Acinetobacter_schindleri_N120_BC10	65625	38364
Acinetobacter_schindleri_N182_BC09	78765	41209
Acinetobacter_schindleri_N197_BC05	107737	34392
Acinetobacter_schindleri_N202_BC02	38847	38847
Acinetobacter_schindleri_N225_BC05	39922	12627
Acinetobacter_schindleri_N236_BC10	315734	25560
Acinetobacter_soli_N123_BC08	3464384	3464384
Acinetobacter_soli_N140_BC02	595593	23067
Acinetobacter_soli_N140_BC03	786316	28817
Acinetobacter_soli_N202_BC10	3449742	2206402
Acinetobacter_soli_N212_BC01	3386986	3386986
Acinetobacter_sp._N104_BC09	832409	132237
Acinetobacter_sp._N107_BC11	45373	45373
Acinetobacter_sp._N108_BC08	3385576	2011087
Acinetobacter_sp._N108_BC11	3382989	2590702
Acinetobacter_sp._N117_BC10	3433547	208107
Acinetobacter_sp._N117_BC12	3686237	832383
Acinetobacter_sp._N118_BC01	3165466	3165466
Acinetobacter_sp._N119_BC12	11774	11774
Acinetobacter_sp._N120_BC10	945707	24782
