Acinetobacter_baumannii	N074	tig00000000	290582	291590	BlaA1_Bla	98.92
Acinetobacter_baumannii	N074	tig00000000	674149	673272	MphE_MLS	99.21
Acinetobacter_baumannii	N074	tig00000000	1186241	1185292	Zn-dependent_hydrolase_Bla	98.65
Acinetobacter_baumannii	N074	tig00000000	3485197	3483934	BlaA2_Bla	99.14
Acinetobacter_baumannii	N074	tig00000000	3751259	3750443	OXA-51_Bla	99.03
Acinetobacter_baumannii	N074	tig00000000	122859	123552	Mbl_Bla	99.71
Acinetobacter_baumannii	N074	tig00000000	675673	674204	MsrE_MLS	99.59
Acinetobacter_baumannii	N074	tig00000000	905956	907096	ADC_Bla	98.96
Acinetobacter_baumannii	N074	tig00000000	678726	677959	ArmA_AGly	99.22
Acinetobacter_baumannii	N074	tig00000000	2283386	2282569	OXA-23_Bla	99.51
Acinetobacter_baumannii	N076	tig00000000	914074	913184	CARB-5_Bla	99.33
Acinetobacter_baumannii	N076	tig00000000	977960	978969	BlaA1_Bla	99.02
Acinetobacter_baumannii	N076	tig00000000	1362019	1361141	MphE_MLS	99.32
Acinetobacter_baumannii	N076	tig00000000	1874600	1873648	Zn-dependent_hydrolase_Bla	98.96
Acinetobacter_baumannii	N076	tig00000000	322551	321287	BlaA2_Bla	99.22
Acinetobacter_baumannii	N076	tig00000000	588566	587748	OXA-51_Bla	99.27
Acinetobacter_baumannii	N076	tig00000000	810124	810817	Mbl_Bla	99.71
Acinetobacter_baumannii	N076	tig00000000	1363541	1362074	MsrE_MLS	99.46
Acinetobacter_baumannii	N076	tig00000000	1593885	1595026	ADC_Bla	99.05
Acinetobacter_baumannii	N076	tig00000000	1366594	1365828	ArmA_AGly	99.10
Acinetobacter_baumannii	N076	tig00000000	2972463	2971646	OXA-23_Bla	99.51
Acinetobacter_baumannii	N098_BC06	tig00000000	1906547	1905660	CARB-5_Bla	99.00
Acinetobacter_baumannii	N098_BC06	tig00000000	1970449	1971459	BlaA1_Bla	99.12
Acinetobacter_baumannii	N098_BC06	tig00000000	2354977	2354099	MphE_MLS	99.32
Acinetobacter_baumannii	N098_BC06	tig00000000	2874819	2873870	Zn-dependent_hydrolase_Bla	98.65
Acinetobacter_baumannii	N098_BC06	tig00000000	1314909	1313653	BlaA2_Bla	98.59
Acinetobacter_baumannii	N098_BC06	tig00000000	1581029	1580211	OXA-51_Bla	99.27
Acinetobacter_baumannii	N098_BC06	tig00000000	1802573	1803266	Mbl_Bla	99.71
Acinetobacter_baumannii	N098_BC06	tig00000000	2356501	2355033	MsrE_MLS	99.53
Acinetobacter_baumannii	N098_BC06	tig00000000	2593756	2594896	ADC_Bla	98.96
Acinetobacter_baumannii	N098_BC06	tig00000000	2359555	2358788	ArmA_AGly	99.22
Acinetobacter_baumannii	N098_BC06	tig00000000	112574	111759	OXA-23_Bla	99.27
Acinetobacter_baumannii	N098_BC07	tig00000256	3524324	3525217	CARB-5_Bla	99.67
Acinetobacter_baumannii	N098_BC07	tig00000256	3460438	3459428	BlaA1_Bla	99.12
Acinetobacter_baumannii	N098_BC07	tig00000256	3076031	3076910	MphE_MLS	99.44
Acinetobacter_baumannii	N098_BC07	tig00000256	2556294	2557244	Zn-dependent_hydrolase_Bla	98.75
Acinetobacter_baumannii	N098_BC07	tig00000256	249928	251191	BlaA2_Bla	99.14
Acinetobacter_baumannii	N098_BC07	tig00000256	3849978	3850795	OXA-51_Bla	99.15
Acinetobacter_baumannii	N098_BC07	tig00000256	3628283	3627589	Mbl_Bla	99.86
Acinetobacter_baumannii	N098_BC07	tig00000256	3074510	3075976	MsrE_MLS	99.39
Acinetobacter_baumannii	N098_BC07	tig00000256	2837310	2836172	ADC_Bla	98.78
Acinetobacter_baumannii	N098_BC07	tig00000256	3071457	3072224	ArmA_AGly	99.22
Acinetobacter_baumannii	N098_BC07	tig00000256	1451958	1452773	OXA-23_Bla	99.27
Acinetobacter_baumannii	N098_BC08	tig00000000	532531	531641	CARB-5_Bla	99.33
Acinetobacter_baumannii	N098_BC08	tig00000000	596442	597453	BlaA1_Bla	99.22
Acinetobacter_baumannii	N098_BC08	tig00000000	980980	980102	MphE_MLS	99.32
Acinetobacter_baumannii	N098_BC08	tig00000000	1500750	1499803	Zn-dependent_hydrolase_Bla	98.44
Acinetobacter_baumannii	N098_BC08	tig00000000	3809219	3807957	BlaA2_Bla	99.06
Acinetobacter_baumannii	N098_BC08	tig00000000	206985	206166	OXA-51_Bla	99.39
Acinetobacter_baumannii	N098_BC08	tig00000000	428559	429253	Mbl_Bla	99.86
Acinetobacter_baumannii	N098_BC08	tig00000000	982506	981036	MsrE_MLS	99.66
Acinetobacter_baumannii	N098_BC08	tig00000000	1219625	1220766	ADC_Bla	99.05
Acinetobacter_baumannii	N098_BC08	tig00000000	985559	984793	ArmA_AGly	99.10
Acinetobacter_baumannii	N098_BC08	tig00000000	2206817	2206001	OXA-23_Bla	99.39
Acinetobacter_baumannii	N098_BC09	tig00000007	2551566	2552455	CARB-5_Bla	99.22
Acinetobacter_baumannii	N098_BC09	tig00000007	2486607	2485598	BlaA1_Bla	99.02
Acinetobacter_baumannii	N098_BC09	tig00000007	2102054	2102931	MphE_MLS	99.21
Acinetobacter_baumannii	N098_BC09	tig00000007	1582119	1583070	Zn-dependent_hydrolase_Bla	98.86
Acinetobacter_baumannii	N098_BC09	tig00000005	373921	375185	BlaA2_Bla	99.22
Acinetobacter_baumannii	N098_BC09	tig00000005	107901	108720	OXA-51_Bla	99.39
Acinetobacter_baumannii	N098_BC09	tig00000007	2655561	2654867	Mbl_Bla	99.86
Acinetobacter_baumannii	N098_BC09	tig00000007	2100528	2101999	MsrE_MLS	99.73
Acinetobacter_baumannii	N098_BC09	tig00000007	1863291	1862150	ADC_Bla	99.05
Acinetobacter_baumannii	N098_BC09	tig00000007	2097476	2098243	ArmA_AGly	99.22
Acinetobacter_baumannii	N098_BC09	tig00000007	477636	478454	OXA-23_Bla	99.64
Acinetobacter_baumannii	N098_BC10	tig00000003	65452	66342	CARB-5_Bla	99.33
Acinetobacter_baumannii	N098_BC10	tig00000003	1616	605	BlaA1_Bla	99.12
Acinetobacter_baumannii	N098_BC10	tig00000003	3485543	3486420	MphE_MLS	99.21
Acinetobacter_baumannii	N098_BC10	tig00000003	2965754	2966705	Zn-dependent_hydrolase_Bla	98.86
Acinetobacter_baumannii	N098_BC10	tig00000003	658348	659609	BlaA2_Bla	98.98
Acinetobacter_baumannii	N098_BC10	tig00000003	390981	391799	OXA-51_Bla	99.27
Acinetobacter_baumannii	N098_BC10	tig00000003	169415	168721	Mbl_Bla	99.86
Acinetobacter_baumannii	N098_BC10	tig00000003	3484020	3485488	MsrE_MLS	99.53
Acinetobacter_baumannii	N098_BC10	tig00000003	3246728	3245586	ADC_Bla	99.13
Acinetobacter_baumannii	N098_BC10	tig00000003	3480967	3481733	ArmA_AGly	99.10
Acinetobacter_baumannii	N098_BC10	tig00000003	1861198	1862014	OXA-23_Bla	99.39
Acinetobacter_baumannii	N100_BC08	tig00000000	1839292	1838474	OXA-51_Bla	99.27
Acinetobacter_baumannii	N100_BC08	tig00000000	2128358	2129371	BlaA1_Bla	99.41
Acinetobacter_baumannii	N100_BC08	tig00000000	2024763	2025457	Mbl_Bla	99.86
Acinetobacter_baumannii	N100_BC08	tig00000000	3008802	3007847	Zn-dependent_hydrolase_Bla	99.27
Acinetobacter_baumannii	N100_BC08	tig00000000	2713059	2714200	ADC_Bla	99.05
Acinetobacter_baumannii	N100_BC08	tig00000000	1558508	1557245	BlaA2_Bla	99.14
Acinetobacter_baumannii	N106_BC02	tig00000000	2330269	2329379	CARB-5_Bla	99.33
Acinetobacter_baumannii	N106_BC02	tig00000000	2394169	2395176	BlaA1_Bla	98.82
Acinetobacter_baumannii	N106_BC02	tig00000000	2778624	2777748	MphE_MLS	99.10
Acinetobacter_baumannii	N106_BC02	tig00000000	3298543	3297593	Zn-dependent_hydrolase_Bla	98.75
Acinetobacter_baumannii	N106_BC02	tig00000000	1738709	1737446	BlaA2_Bla	99.14
Acinetobacter_baumannii	N106_BC02	tig00000000	2004891	2004073	OXA-51_Bla	99.27
Acinetobacter_baumannii	N106_BC02	tig00000000	2226283	2226977	Mbl_Bla	99.86
Acinetobacter_baumannii	N106_BC02	tig00000000	2780146	2778679	MsrE_MLS	99.46
Acinetobacter_baumannii	N106_BC02	tig00000000	3017423	3018563	ADC_Bla	98.96
Acinetobacter_baumannii	N106_BC02	tig00000000	2783200	2782433	ArmA_AGly	99.22
Acinetobacter_baumannii	N106_BC02	tig00000000	537492	536675	OXA-23_Bla	99.51
Acinetobacter_baumannii	N106_BC03	tig00000000	2416549	2417440	CARB-5_Bla	99.44
Acinetobacter_baumannii	N106_BC03	tig00000000	2352644	2351635	BlaA1_Bla	99.02
Acinetobacter_baumannii	N106_BC03	tig00000000	1969004	1969873	MphE_MLS	98.31
Acinetobacter_baumannii	N106_BC03	tig00000000	1449540	1450489	Zn-dependent_hydrolase_Bla	98.65
Acinetobacter_baumannii	N106_BC03	tig00000000	3007945	3009209	BlaA2_Bla	99.22
Acinetobacter_baumannii	N106_BC03	tig00000000	2741913	2742730	OXA-51_Bla	99.15
Acinetobacter_baumannii	N106_BC03	tig00000000	2520489	2519797	Mbl_Bla	99.57
Acinetobacter_baumannii	N106_BC03	tig00000000	1967498	1968949	MsrE_MLS	98.37
Acinetobacter_baumannii	N106_BC03	tig00000000	1730596	1729459	ADC_Bla	98.70
Acinetobacter_baumannii	N106_BC03	tig00000000	1964473	1965233	ArmA_AGly	98.32
Acinetobacter_baumannii	N106_BC03	tig00000000	345279	346094	OXA-23_Bla	99.27
Acinetobacter_baumannii	N106_BC04	tig00000000	3312359	3313247	CARB-5_Bla	99.11
Acinetobacter_baumannii	N106_BC04	tig00000000	3248454	3247442	BlaA1_Bla	99.31
Acinetobacter_baumannii	N106_BC04	tig00000000	2864125	2865002	MphE_MLS	99.21
Acinetobacter_baumannii	N106_BC04	tig00000000	2344367	2345315	Zn-dependent_hydrolase_Bla	98.55
Acinetobacter_baumannii	N106_BC04	tig00000000	39178	40441	BlaA2_Bla	99.14
Acinetobacter_baumannii	N106_BC04	tig00000000	3637864	3638681	OXA-51_Bla	99.15
Acinetobacter_baumannii	N106_BC04	tig00000000	3416310	3415616	Mbl_Bla	99.86
Acinetobacter_baumannii	N106_BC04	tig00000000	2862602	2864070	MsrE_MLS	99.53
Acinetobacter_baumannii	N106_BC04	tig00000000	2625336	2624194	ADC_Bla	99.13
Acinetobacter_baumannii	N106_BC04	tig00000000	2859550	2860318	ArmA_AGly	99.35
Acinetobacter_baumannii	N106_BC04	tig00000000	1638574	1639390	OXA-23_Bla	99.39
Acinetobacter_baumannii	N106_BC06	tig00000000	344378	343561	OXA-51_Bla	99.15
Acinetobacter_baumannii	N106_BC06	tig00000000	633531	634545	BlaA1_Bla	99.51
Acinetobacter_baumannii	N106_BC06	tig00000000	529885	530578	Mbl_Bla	99.71
Acinetobacter_baumannii	N106_BC06	tig00000000	1514046	1513094	Zn-dependent_hydrolase_Bla	98.96
Acinetobacter_baumannii	N106_BC06	tig00000000	1218639	1219781	ADC_Bla	99.13
Acinetobacter_baumannii	N106_BC06	tig00000000	63889	62625	BlaA2_Bla	99.22
Acinetobacter_baumannii	N106_BC10	tig00000000	446804	445985	OXA-51_Bla	99.39
Acinetobacter_baumannii	N106_BC10	tig00000000	735814	736828	BlaA1_Bla	99.51
Acinetobacter_baumannii	N106_BC10	tig00000000	632259	632952	Mbl_Bla	99.71
Acinetobacter_baumannii	N106_BC10	tig00000000	1616241	1615296	Zn-dependent_hydrolase_Bla	98.23
Acinetobacter_baumannii	N106_BC10	tig00000000	1320523	1321664	ADC_Bla	99.05
Acinetobacter_baumannii	N106_BC10	tig00000000	166427	165160	BlaA2_Bla	99.45
Acinetobacter_baumannii	N107_BC11	tig00000066	11684	10671	BlaA1_Bla	99.31
Acinetobacter_baumannii	N107_BC11	tig00000049	65993	64799	TetB_Tet	99.09
Acinetobacter_baumannii	N107_BC11	tig00000047	870	1741	MphE_MLS	97.97
Acinetobacter_baumannii	N107_BC11	tig00000046	23726	24979	BlaA2_Bla	98.35
Acinetobacter_baumannii	N107_BC11	tig00000049	51392	52195	SulII_Sul	98.53
Acinetobacter_baumannii	N107_BC11	tig00000079	9610	10749	ADC_Bla	98.96
Acinetobacter_baumannii	N107_BC11	tig00000049	37471	36660	OXA-23_Bla	98.78
Acinetobacter_baumannii	N110_BC01	tig00000000	1149283	1148393	CARB-5_Bla	99.33
Acinetobacter_baumannii	N110_BC01	tig00000000	1213076	1214087	BlaA1_Bla	99.22
Acinetobacter_baumannii	N110_BC01	tig00000000	2159188	2158237	Zn-dependent_hydrolase_Bla	98.86
Acinetobacter_baumannii	N110_BC01	tig00000000	557083	555824	BlaA2_Bla	98.82
Acinetobacter_baumannii	N110_BC01	tig00000000	823872	823054	OXA-51_Bla	99.27
Acinetobacter_baumannii	N110_BC01	tig00000000	1044359	1045053	Mbl_Bla	99.86
Acinetobacter_baumannii	N110_BC01	tig00000000	1876839	1877980	ADC_Bla	99.05
Acinetobacter_baumannii	N110_BC01	tig00000000	3260647	3259831	OXA-23_Bla	99.39
Acinetobacter_baumannii	N110_BC02	tig00000005	3720595	3721485	CARB-5_Bla	99.33
Acinetobacter_baumannii	N110_BC02	tig00000005	3656759	3655750	BlaA1_Bla	98.92
Acinetobacter_baumannii	N110_BC02	tig00000005	2710311	2711262	Zn-dependent_hydrolase_Bla	98.86
Acinetobacter_baumannii	N110_BC02	tig00000005	422377	423639	BlaA2_Bla	99.06
Acinetobacter_baumannii	N110_BC02	tig00000005	155365	156182	OXA-51_Bla	99.15
Acinetobacter_baumannii	N110_BC02	tig00000005	3825630	3824937	Mbl_Bla	99.71
Acinetobacter_baumannii	N110_BC02	tig00000005	2992539	2991401	ADC_Bla	98.78
Acinetobacter_baumannii	N110_BC02	tig00000005	1608013	1608827	OXA-23_Bla	99.15
Acinetobacter_baumannii	N110_BC03	tig00000000	3252074	3252965	CARB-5_Bla	99.44
Acinetobacter_baumannii	N110_BC03	tig00000000	3188254	3187244	BlaA1_Bla	99.12
Acinetobacter_baumannii	N110_BC03	tig00000000	2241917	2242867	Zn-dependent_hydrolase_Bla	98.75
Acinetobacter_baumannii	N110_BC03	tig00000000	3844972	3846233	BlaA2_Bla	98.98
Acinetobacter_baumannii	N110_BC03	tig00000000	3578027	3578843	OXA-51_Bla	99.03
Acinetobacter_baumannii	N110_BC03	tig00000000	3357130	3356437	Mbl_Bla	99.71
Acinetobacter_baumannii	N110_BC03	tig00000000	2524396	2523257	ADC_Bla	98.87
Acinetobacter_baumannii	N110_BC03	tig00000000	1139688	1140503	OXA-23_Bla	99.27
Acinetobacter_baumannii	N110_BC05	tig00000000	1254862	1255752	CARB-5_Bla	99.33
Acinetobacter_baumannii	N110_BC05	tig00000000	1191036	1190026	BlaA1_Bla	99.12
Acinetobacter_baumannii	N110_BC05	tig00000000	244497	245447	Zn-dependent_hydrolase_Bla	98.75
Acinetobacter_baumannii	N110_BC05	tig00000000	1847599	1848860	BlaA2_Bla	98.98
Acinetobacter_baumannii	N110_BC05	tig00000000	1580838	1581653	OXA-51_Bla	98.91
Acinetobacter_baumannii	N110_BC05	tig00000000	1359872	1359180	Mbl_Bla	99.57
Acinetobacter_baumannii	N110_BC05	tig00000000	526987	525848	ADC_Bla	98.87
Acinetobacter_baumannii	N110_BC05	tig00000000	3033262	3034076	OXA-23_Bla	99.15
Acinetobacter_baumannii	N112_BC04	tig00000031	1643843	1644654	OXA-51_Bla	98.42
Acinetobacter_baumannii	N112_BC04	tig00000031	1460657	1459964	Mbl_Bla	99.71
Acinetobacter_baumannii	N112_BC04	tig00000031	343225	344178	Zn-dependent_hydrolase_Bla	99.07
Acinetobacter_baumannii	N112_BC04	tig00000031	653311	652171	ADC_Bla	98.96
Acinetobacter_baumannii	N112_BC05	tig00000000	215277	216094	OXA-51_Bla	99.15
Acinetobacter_baumannii	N112_BC05	tig00000000	32262	31568	Mbl_Bla	99.86
Acinetobacter_baumannii	N112_BC05	tig00000000	2815869	2816821	Zn-dependent_hydrolase_Bla	98.96
Acinetobacter_baumannii	N112_BC05	tig00000000	3126025	3124884	ADC_Bla	99.05
Acinetobacter_baumannii	N113_BC11	tig00000000	3590414	3589599	OXA-51_Bla	98.91
Acinetobacter_baumannii	N113_BC11	tig00000000	3978457	3979467	BlaA1_Bla	99.12
Acinetobacter_baumannii	N113_BC11	tig00000000	3776695	3777389	Mbl_Bla	99.86
Acinetobacter_baumannii	N113_BC11	tig00000000	958880	957929	Zn-dependent_hydrolase_Bla	98.86
Acinetobacter_baumannii	N113_BC11	tig00000000	661459	662583	ADC_Bla	97.66
Acinetobacter_baumannii	N113_BC12	tig00000003	322885	323703	OXA-51_Bla	99.27
Acinetobacter_baumannii	N113_BC12	tig00000003	3895216	3894204	BlaA1_Bla	99.31
Acinetobacter_baumannii	N113_BC12	tig00000003	136645	135952	Mbl_Bla	99.71
Acinetobacter_baumannii	N113_BC12	tig00000003	2953988	2954931	Zn-dependent_hydrolase_Bla	97.92
Acinetobacter_baumannii	N113_BC12	tig00000003	3251290	3250168	ADC_Bla	97.48
Acinetobacter_baumannii	N114_BC05	tig00000000	453844	453025	OXA-51_Bla	99.39
Acinetobacter_baumannii	N114_BC05	tig00000000	884098	885110	BlaA1_Bla	99.31
Acinetobacter_baumannii	N114_BC05	tig00000000	680933	681624	Mbl_Bla	99.43
Acinetobacter_baumannii	N114_BC05	tig00000000	1550618	1551758	ADC_Bla	99.05
Acinetobacter_baumannii	N114_BC05	tig00000000	198916	197651	BlaA2_Bla	99.29
Acinetobacter_baumannii	N114_BC07	tig00000000	2531862	2532679	OXA-51_Bla	99.15
Acinetobacter_baumannii	N114_BC07	tig00000000	2101960	2100948	BlaA1_Bla	99.31
Acinetobacter_baumannii	N114_BC07	tig00000000	2304969	2304277	Mbl_Bla	99.57
Acinetobacter_baumannii	N114_BC07	tig00000000	1435878	1434737	ADC_Bla	99.13
Acinetobacter_baumannii	N114_BC07	tig00000000	2786699	2787962	BlaA2_Bla	99.14
Acinetobacter_baumannii	N115_BC01	tig00000000	441580	442469	CARB-5_Bla	99.22
Acinetobacter_baumannii	N115_BC01	tig00000000	377682	376673	BlaA1_Bla	99.02
Acinetobacter_baumannii	N115_BC01	tig00000000	3859130	3860006	MphE_MLS	99.10
Acinetobacter_baumannii	N115_BC01	tig00000000	3339206	3340156	Zn-dependent_hydrolase_Bla	98.75
Acinetobacter_baumannii	N115_BC01	tig00000000	1033202	1034464	BlaA2_Bla	99.06
Acinetobacter_baumannii	N115_BC01	tig00000000	767116	767938	OXA-51_Bla	99.76
Acinetobacter_baumannii	N115_BC01	tig00000000	545539	544845	Mbl_Bla	99.86
Acinetobacter_baumannii	N115_BC01	tig00000000	3857606	3859075	MsrE_MLS	99.59
Acinetobacter_baumannii	N115_BC01	tig00000000	3620338	3619200	ADC_Bla	98.78
Acinetobacter_baumannii	N115_BC01	tig00000000	3854557	3855323	ArmA_AGly	99.10
Acinetobacter_baumannii	N115_BC01	tig00000000	2633391	2634207	OXA-23_Bla	99.39
Acinetobacter_baumannii	N116_BC03	tig00000005	1847205	1848097	CARB-5_Bla	99.55
Acinetobacter_baumannii	N116_BC03	tig00000005	1782476	1781465	BlaA1_Bla	99.22
Acinetobacter_baumannii	N116_BC03	tig00000005	1397862	1398739	MphE_MLS	99.21
Acinetobacter_baumannii	N116_BC03	tig00000005	877923	878875	Zn-dependent_hydrolase_Bla	98.96
Acinetobacter_baumannii	N116_BC03	tig00000005	2438974	2440235	BlaA2_Bla	98.98
Acinetobacter_baumannii	N116_BC03	tig00000005	2172858	2173675	OXA-51_Bla	99.15
Acinetobacter_baumannii	N116_BC03	tig00000005	1951201	1950507	Mbl_Bla	99.86
Acinetobacter_baumannii	N116_BC03	tig00000005	1396339	1397807	MsrE_MLS	99.53
Acinetobacter_baumannii	N116_BC03	tig00000005	1159109	1157969	ADC_Bla	98.96
Acinetobacter_baumannii	N116_BC03	tig00000005	1393285	1394051	ArmA_AGly	99.10
Acinetobacter_baumannii	N116_BC03	tig00000005	3640884	3641702	OXA-23_Bla	99.64
Acinetobacter_baumannii	N116_BC04	tig00000000	915249	914358	CARB-5_Bla	99.44
Acinetobacter_baumannii	N116_BC04	tig00000000	980221	981230	BlaA1_Bla	99.02
Acinetobacter_baumannii	N116_BC04	tig00000000	1364839	1363962	MphE_MLS	99.21
Acinetobacter_baumannii	N116_BC04	tig00000000	1884644	1883693	Zn-dependent_hydrolase_Bla	98.86
Acinetobacter_baumannii	N116_BC04	tig00000000	323454	322192	BlaA2_Bla	99.06
Acinetobacter_baumannii	N116_BC04	tig00000000	589624	588804	OXA-51_Bla	99.52
Acinetobacter_baumannii	N116_BC04	tig00000000	811252	811946	Mbl_Bla	99.86
Acinetobacter_baumannii	N116_BC04	tig00000000	1366363	1364894	MsrE_MLS	99.59
Acinetobacter_baumannii	N116_BC04	tig00000000	1603675	1604816	ADC_Bla	99.05
Acinetobacter_baumannii	N116_BC04	tig00000000	1369415	1368648	ArmA_AGly	99.22
Acinetobacter_baumannii	N116_BC04	tig00000000	2590855	2590038	OXA-23_Bla	99.51
Acinetobacter_baumannii	N116_BC05	tig00000000	2791530	2792420	CARB-5_Bla	99.33
Acinetobacter_baumannii	N116_BC05	tig00000000	2726565	2725553	BlaA1_Bla	99.31
Acinetobacter_baumannii	N116_BC05	tig00000000	2342013	2342892	MphE_MLS	99.44
Acinetobacter_baumannii	N116_BC05	tig00000000	1822259	1823209	Zn-dependent_hydrolase_Bla	98.75
Acinetobacter_baumannii	N116_BC05	tig00000000	3383339	3384601	BlaA2_Bla	99.06
Acinetobacter_baumannii	N116_BC05	tig00000000	3117138	3117956	OXA-51_Bla	99.27
Acinetobacter_baumannii	N116_BC05	tig00000000	2895506	2894812	Mbl_Bla	99.86
Acinetobacter_baumannii	N116_BC05	tig00000000	2340489	2341958	MsrE_MLS	99.59
Acinetobacter_baumannii	N116_BC05	tig00000000	2103444	2102306	ADC_Bla	98.78
Acinetobacter_baumannii	N116_BC05	tig00000000	2337436	2338203	ArmA_AGly	99.22
Acinetobacter_baumannii	N116_BC05	tig00000000	717884	718702	OXA-23_Bla	99.64
Acinetobacter_baumannii	N116_BC06	tig00000000	2715391	2716279	CARB-5_Bla	99.11
Acinetobacter_baumannii	N116_BC06	tig00000000	2650463	2649455	BlaA1_Bla	98.92
Acinetobacter_baumannii	N116_BC06	tig00000000	2265876	2266751	MphE_MLS	98.98
Acinetobacter_baumannii	N116_BC06	tig00000000	1745885	1746836	Zn-dependent_hydrolase_Bla	98.86
Acinetobacter_baumannii	N116_BC06	tig00000000	3307190	3308454	BlaA2_Bla	99.22
Acinetobacter_baumannii	N116_BC06	tig00000000	3040978	3041798	OXA-51_Bla	99.52
Acinetobacter_baumannii	N116_BC06	tig00000000	2819365	2818671	Mbl_Bla	99.86
Acinetobacter_baumannii	N116_BC06	tig00000000	2264352	2265821	MsrE_MLS	99.59
Acinetobacter_baumannii	N116_BC06	tig00000000	2027079	2025939	ADC_Bla	98.96
Acinetobacter_baumannii	N116_BC06	tig00000000	2261300	2262066	ArmA_AGly	99.10
Acinetobacter_baumannii	N116_BC06	tig00000000	641327	642145	OXA-23_Bla	99.64
Acinetobacter_baumannii	N118_BC02	tig00000000	800065	799176	CARB-5_Bla	99.22
Acinetobacter_baumannii	N118_BC02	tig00000000	863981	864991	BlaA1_Bla	99.12
Acinetobacter_baumannii	N118_BC02	tig00000000	1248459	1247580	MphE_MLS	99.44
Acinetobacter_baumannii	N118_BC02	tig00000000	1768449	1767497	Zn-dependent_hydrolase_Bla	98.96
Acinetobacter_baumannii	N118_BC02	tig00000000	208474	207210	BlaA2_Bla	99.22
Acinetobacter_baumannii	N118_BC02	tig00000000	474700	473883	OXA-51_Bla	99.15
Acinetobacter_baumannii	N118_BC02	tig00000000	696114	696808	Mbl_Bla	99.86
Acinetobacter_baumannii	N118_BC02	tig00000000	1249983	1248514	MsrE_MLS	99.59
Acinetobacter_baumannii	N118_BC02	tig00000000	1487269	1488408	ADC_Bla	98.87
Acinetobacter_baumannii	N118_BC02	tig00000000	1253037	1252269	ArmA_AGly	99.35
Acinetobacter_baumannii	N118_BC02	tig00000000	2872979	2872163	OXA-23_Bla	99.39
Acinetobacter_baumannii	N118_BC03	tig00000000	3589677	3588787	CARB-5_Bla	99.33
Acinetobacter_baumannii	N118_BC03	tig00000000	3653617	3654627	BlaA1_Bla	99.12
Acinetobacter_baumannii	N118_BC03	tig00000000	171086	170206	MphE_MLS	99.55
Acinetobacter_baumannii	N118_BC03	tig00000000	691146	690196	Zn-dependent_hydrolase_Bla	98.75
Acinetobacter_baumannii	N118_BC03	tig00000000	2998271	2997008	BlaA2_Bla	99.14
Acinetobacter_baumannii	N118_BC03	tig00000000	3264044	3263225	OXA-51_Bla	99.39
Acinetobacter_baumannii	N118_BC03	tig00000000	3485682	3486376	Mbl_Bla	99.86
Acinetobacter_baumannii	N118_BC03	tig00000000	172609	171141	MsrE_MLS	99.53
Acinetobacter_baumannii	N118_BC03	tig00000000	409943	411084	ADC_Bla	99.05
Acinetobacter_baumannii	N118_BC03	tig00000000	175666	174898	ArmA_AGly	99.35
Acinetobacter_baumannii	N118_BC03	tig00000000	1397409	1396591	OXA-23_Bla	99.64
Acinetobacter_baumannii	N118_BC04	tig00000000	3233284	3232399	CARB-5_Bla	98.77
Acinetobacter_baumannii	N118_BC04	tig00000000	3297202	3298212	BlaA1_Bla	99.12
Acinetobacter_baumannii	N118_BC04	tig00000000	3681081	3680205	MphE_MLS	99.10
Acinetobacter_baumannii	N118_BC04	tig00000000	339641	338690	Zn-dependent_hydrolase_Bla	98.86
