"clusters"
"Acinetobacter_sp._N213_BC07"	3
"Acinetobacter_sp._N222_BC10"	3
"Acinetobacter_sp._N233_BC02"	3
"Acinetobacter_sp._N236_BC12"	3
"Aerococcus_viridans_N127_BC12"	9
"Aeromonas_hydrophila_N226_BC05"	10
"Aeromonas_hydrophila_N232_BC05"	10
"Aeromonas_hydrophila_N232_BC06"	10
"Arthrobacter_sp._N119_BC07"	11
"Bacillus_altitudinis_N217_BC09"	12
"Bacillus_bombysepticus_N203_BC05"	13
"Bacillus_bombysepticus_N219_BC09"	13
"Bacillus_cereus_N107_BC06"	13
"Bacillus_cereus_N109_BC11"	14
"Bacillus_cereus_N110_BC08"	14
"Bacillus_cereus_N113_BC01"	13
"Bacillus_cereus_N115_BC02"	13
"Bacillus_cereus_N120_BC02"	14
"Bacillus_cereus_N121_BC05"	13
"Bacillus_cereus_N122_BC10"	14
"Bacillus_cereus_N123_BC05"	13
"Bacillus_cereus_N127_BC04"	14
"Bacillus_cereus_N128_BC01"	14
"Bacillus_cereus_N128_BC08"	13
"Bacillus_cereus_N133_BC11"	13
"Bacillus_cereus_N139_BC10"	14
"Bacillus_cereus_N141_BC01"	13
"Bacillus_cereus_N141_BC03"	13
"Bacillus_cereus_N142_BC12"	13
"Bacillus_cereus_N143_BC02"	13
"Bacillus_cereus_N150_BC12"	14
"Bacillus_cereus_N151_BC01"	13
"Bacillus_cereus_N152_BC01"	13
"Bacillus_cereus_N152_BC02"	13
"Bacillus_cereus_N152_BC03"	13
"Bacillus_cereus_N152_BC04"	13
"Bacillus_cereus_N155_BC05"	14
"Bacillus_cereus_N159_BC08"	13
"Bacillus_cereus_N160_BC12"	14
"Bacillus_cereus_N161_BC03"	14
"Bacillus_cereus_N164_BC04"	14
"Bacillus_cereus_N165_BC07"	13
"Bacillus_cereus_N167_BC08"	13
"Bacillus_cereus_N168_BC08"	14
"Bacillus_cereus_N169_BC02"	13
"Bacillus_cereus_N169_BC10"	13
"Bacillus_cereus_N170_BC02"	13
"Bacillus_cereus_N171_BC12"	13
"Bacillus_cereus_N172_BC01"	13
"Bacillus_cereus_N172_BC07"	13
"Bacillus_cereus_N173_BC10"	14
"Bacillus_cereus_N173_BC12"	13
"Bacillus_cereus_N174_BC03"	13
"Bacillus_cereus_N175_BC01"	14
"Bacillus_cereus_N175_BC02"	14
"Bacillus_cereus_N175_BC12"	13
"Bacillus_cereus_N179_BC02"	14
"Bacillus_cereus_N179_BC08"	13
"Bacillus_cereus_N183_BC07"	14
"Bacillus_cereus_N183_BC10"	13
"Bacillus_cereus_N187_BC03"	13
"Bacillus_cereus_N187_BC08"	14
"Bacillus_cereus_N188_BC11"	13
"Bacillus_cereus_N189_BC12"	14
"Bacillus_cereus_N190_BC05"	13
"Bacillus_cereus_N190_BC12"	13
"Bacillus_cereus_N192_BC06"	14
"Bacillus_cereus_N193_BC05"	14
"Bacillus_cereus_N193_BC06"	14
"Bacillus_cereus_N193_BC07"	14
"Bacillus_cereus_N193_BC09"	14
"Bacillus_cereus_N193_BC10"	14
"Bacillus_cereus_N194_BC02"	13
"Bacillus_cereus_N195_BC04"	14
"Bacillus_cereus_N195_BC06"	13
"Bacillus_cereus_N195_BC07"	13
"Bacillus_cereus_N195_BC08"	13
"Bacillus_cereus_N195_BC11"	14
"Bacillus_cereus_N198_BC06"	14
"Bacillus_cereus_N198_BC10"	13
"Bacillus_cereus_N198_BC11"	13
"Bacillus_cereus_N199_BC11"	13
"Bacillus_cereus_N200_BC12"	14
"Bacillus_cereus_N201_BC11"	14
"Bacillus_cereus_N202_BC06"	14
"Bacillus_cereus_N202_BC09"	13
"Bacillus_cereus_N203_BC01"	13
"Bacillus_cereus_N204_BC03"	13
"Bacillus_cereus_N204_BC09"	13
"Bacillus_cereus_N205_BC06"	14
"Bacillus_cereus_N205_BC07"	14
"Bacillus_cereus_N205_BC09"	13
"Bacillus_cereus_N206_BC06"	14
"Bacillus_cereus_N206_BC09"	14
"Bacillus_cereus_N206_BC10"	14
"Bacillus_cereus_N207_BC03"	14
"Bacillus_cereus_N207_BC04"	13
"Bacillus_cereus_N207_BC05"	13
"Bacillus_cereus_N207_BC08"	14
"Bacillus_cereus_N207_BC10"	13
"Bacillus_cereus_N207_BC11"	14
"Bacillus_cereus_N208_BC07"	13
"Bacillus_cereus_N208_BC10"	14
"Bacillus_cereus_N208_BC11"	14
"Bacillus_cereus_N209_BC01"	14
"Bacillus_cereus_N209_BC05"	13
"Bacillus_cereus_N210_BC10"	14
"Bacillus_cereus_N210_BC11"	14
"Bacillus_cereus_N211_BC06"	14
"Bacillus_cereus_N211_BC11"	14
"Bacillus_cereus_N211_BC12"	13
"Bacillus_cereus_N212_BC09"	13
"Bacillus_cereus_N212_BC11"	13
"Bacillus_cereus_N213_BC02"	13
"Bacillus_cereus_N213_BC06"	14
"Bacillus_cereus_N213_BC07"	13
"Bacillus_cereus_N213_BC09"	13
"Bacillus_cereus_N213_BC11"	13
"Bacillus_cereus_N213_BC12"	13
"Bacillus_cereus_N214_BC02"	14
"Bacillus_cereus_N214_BC09"	14
"Bacillus_cereus_N214_BC10"	14
"Bacillus_cereus_N214_BC11"	13
"Bacillus_cereus_N215_BC03"	14
"Bacillus_cereus_N215_BC04"	13
"Bacillus_cereus_N215_BC09"	13
"Bacillus_cereus_N216_BC04"	13
"Bacillus_cereus_N216_BC05"	14
"Bacillus_cereus_N216_BC10"	14
"Bacillus_cereus_N217_BC02"	13
"Bacillus_cereus_N218_BC01"	14
"Bacillus_cereus_N218_BC02"	13
"Bacillus_cereus_N218_BC10"	14
"Bacillus_cereus_N219_BC02"	13
"Bacillus_cereus_N219_BC04"	13
"Bacillus_cereus_N221_BC01"	13
"Bacillus_cereus_N221_BC05"	14
"Bacillus_cereus_N222_BC02"	13
"Bacillus_cereus_N222_BC08"	14
"Bacillus_cereus_N222_BC12"	14
"Bacillus_cereus_N223_BC01"	13
"Bacillus_cereus_N223_BC04"	14
"Bacillus_cereus_N224_BC01"	13
"Bacillus_cereus_N224_BC05"	14
"Bacillus_cereus_N225_BC06"	14
"Bacillus_cereus_N225_BC07"	14
"Bacillus_cereus_N225_BC08"	14
"Bacillus_cereus_N225_BC11"	14
"Bacillus_cereus_N226_BC03"	14
"Bacillus_cereus_N226_BC04"	14
"Bacillus_cereus_N226_BC06"	14
"Bacillus_cereus_N226_BC08"	14
"Bacillus_cereus_N227_BC10"	13
"Bacillus_cereus_N227_BC12"	13
"Bacillus_cereus_N228_BC08"	13
"Bacillus_cereus_N228_BC10"	13
"Bacillus_cereus_N229_BC07"	14
"Bacillus_cereus_N229_BC11"	14
"Bacillus_cereus_N229_BC12"	14
"Bacillus_cereus_N230_BC06"	14
"Bacillus_cereus_N230_BC10"	14
"Bacillus_cereus_N230_BC11"	14
"Bacillus_cereus_N231_BC06"	14
"Bacillus_cereus_N231_BC08"	14
"Bacillus_cereus_N231_BC09"	14
"Bacillus_cereus_N231_BC10"	13
"Bacillus_cereus_N232_BC07"	14
"Bacillus_cereus_N233_BC01"	14
"Bacillus_cereus_N233_BC02"	14
"Bacillus_cereus_N233_BC03"	13
"Bacillus_cereus_N233_BC04"	14
"Bacillus_cereus_N233_BC05"	13
"Bacillus_cereus_N234_BC05"	14
"Bacillus_cereus_N234_BC08"	13
"Bacillus_cereus_N235_BC03"	14
"Bacillus_cereus_N235_BC06"	13
"Bacillus_cereus_N235_BC08"	14
"Bacillus_cereus_N235_BC11"	14
"Bacillus_cereus_N236_BC02"	13
"Bacillus_cereus_N236_BC05"	13
"Bacillus_cereus_N236_BC11"	14
"Bacillus_cereus_N237_BC06"	14
"Bacillus_cereus_N237_BC11"	13
"Bacillus_cereus_N238_BC02"	14
"Bacillus_cereus_N238_BC03"	14
"Bacillus_cereus_N238_BC06"	14
"Bacillus_cereus_N238_BC11"	13
"Bacillus_cereus_N238_BC12"	13
"Bacillus_cereus_N239_BC04"	13
"Bacillus_cereus_N239_BC05"	14
"Bacillus_cereus_N240_BC01"	14
"Bacillus_cereus_N240_BC03"	13
"Bacillus_flexus_N130_BC12"	15
"Bacillus_kochii_N211_BC04"	16
"Bacillus_licheniformis_N222_BC11"	17
"Bacillus_licheniformis_N237_BC12"	17
"Bacillus_megaterium_N222_BC05"	18
"Bacillus_megaterium_N223_BC08"	18
"Bacillus_paralicheniformis_N219_BC08"	19
"Bacillus_pumilus_N167_BC05"	12
"Bacillus_pumilus_N172_BC02"	12
"Bacillus_pumilus_N227_BC03"	12
"Bacillus_safensis_N209_BC06"	20
"Bacillus_safensis_N220_BC11"	20
"Bacillus_safensis_N224_BC07"	20
"Bacillus_sp._N111_BC08"	14
"Bacillus_sp._N194_BC07"	21
"Bacillus_sp._N230_BC03"	14
"Bacillus_subtilis_N170_BC01"	21
"Bacillus_subtilis_N224_BC10"	21
"Bacillus_thuringiensis_N101_BC05"	13
"Bacillus_thuringiensis_N109_BC12"	13
"Bacillus_thuringiensis_N111_BC02"	13
"Bacillus_thuringiensis_N118_BC06"	22
"Bacillus_thuringiensis_N128_BC08"	23
"Bacillus_thuringiensis_N132_BC04"	13
"Bacillus_thuringiensis_N133_BC03"	13
"Bacillus_thuringiensis_N144_BC01"	14
"Bacillus_thuringiensis_N145_BC01"	13
"Bacillus_thuringiensis_N145_BC07"	13
"Bacillus_thuringiensis_N151_BC02"	13
"Bacillus_thuringiensis_N161_BC10"	13
"Bacillus_thuringiensis_N162_BC02"	13
"Bacillus_thuringiensis_N163_BC11"	13
"Bacillus_thuringiensis_N167_BC05"	13
"Bacillus_thuringiensis_N170_BC08"	13
"Bacillus_thuringiensis_N171_BC05"	13
"Bacillus_thuringiensis_N172_BC02"	13
"Bacillus_thuringiensis_N172_BC11"	14
"Bacillus_thuringiensis_N177_BC01"	13
"Bacillus_thuringiensis_N177_BC02"	13
"Bacillus_thuringiensis_N178_BC05"	13
"Bacillus_thuringiensis_N178_BC10"	13
"Bacillus_thuringiensis_N179_BC12"	13
"Bacillus_thuringiensis_N182_BC06"	13
"Bacillus_thuringiensis_N183_BC12"	13
"Bacillus_thuringiensis_N186_BC07"	13
"Bacillus_thuringiensis_N186_BC08"	13
"Bacillus_thuringiensis_N186_BC09"	13
"Bacillus_thuringiensis_N192_BC02"	13
"Bacillus_thuringiensis_N192_BC03"	13
"Bacillus_thuringiensis_N194_BC06"	13
"Bacillus_thuringiensis_N195_BC09"	13
"Bacillus_thuringiensis_N196_BC04"	13
"Bacillus_thuringiensis_N197_BC05"	13
"Bacillus_thuringiensis_N199_BC05"	13
"Bacillus_thuringiensis_N200_BC08"	13
"Bacillus_thuringiensis_N201_BC10"	14
"Bacillus_thuringiensis_N204_BC04"	13
"Bacillus_thuringiensis_N204_BC12"	13
"Bacillus_thuringiensis_N208_BC08"	13
"Bacillus_thuringiensis_N210_BC09"	13
"Bacillus_thuringiensis_N212_BC03"	13
"Bacillus_thuringiensis_N213_BC03"	13
"Bacillus_thuringiensis_N215_BC07"	13
"Bacillus_thuringiensis_N216_BC09"	13
"Bacillus_thuringiensis_N218_BC06"	13
"Bacillus_thuringiensis_N218_BC08"	13
"Bacillus_thuringiensis_N218_BC09"	14
"Bacillus_thuringiensis_N219_BC01"	13
"Bacillus_thuringiensis_N219_BC08"	13
"Bacillus_thuringiensis_N220_BC09"	13
"Bacillus_thuringiensis_N221_BC02"	13
"Bacillus_thuringiensis_N221_BC08"	13
"Bacillus_thuringiensis_N221_BC09"	13
"Bacillus_thuringiensis_N221_BC10"	13
"Bacillus_thuringiensis_N221_BC12"	13
"Bacillus_thuringiensis_N222_BC04"	13
"Bacillus_thuringiensis_N222_BC09"	13
"Bacillus_thuringiensis_N223_BC02"	13
"Bacillus_thuringiensis_N223_BC06"	14
"Bacillus_thuringiensis_N223_BC12"	13
"Bacillus_thuringiensis_N224_BC04"	13
"Bacillus_thuringiensis_N224_BC09"	13
"Bacillus_thuringiensis_N224_BC11"	14
"Bacillus_thuringiensis_N224_BC12"	14
"Bacillus_thuringiensis_N227_BC03"	13
"Bacillus_thuringiensis_N227_BC08"	13
"Bacillus_thuringiensis_N229_BC01"	14
"Bacillus_thuringiensis_N229_BC08"	13
"Bacillus_thuringiensis_N233_BC10"	13
"Bacillus_thuringiensis_N235_BC02"	13
"Bacillus_thuringiensis_N236_BC02"	13
"Bacillus_thuringiensis_N236_BC05"	13
"Bacillus_thuringiensis_N236_BC09"	13
"Bacillus_thuringiensis_N237_BC07"	13
"Bacillus_thuringiensis_N238_BC12"	13
"Bacillus_thuringiensis_N240_BC04"	13
"Bacillus_thuringiensis_N240_BC08"	13
"Bacillus_velezensis_N136_BC08"	24
"Bacillus_velezensis_N218_BC07"	24
"Bacillus_velezensis_N222_BC01"	24
"Bacillus_velezensis_N238_BC07"	24
"Bacillus_velezensis_N238_BC10"	24
"Burkholderia_cenocepacia_N139_BC07"	25
"Burkholderia_cenocepacia_N209_BC12"	25
"Burkholderia_contaminans_N151_BC06"	25
"Burkholderia_lata_N104_BC06"	26
"Burkholderia_lata_N127_BC08"	25
"Burkholderia_lata_N127_BC10"	25
"Burkholderia_lata_N139_BC07"	25
"Burkholderia_lata_N139_BC08"	25
"Burkholderia_lata_N150_BC11"	25
"Burkholderia_lata_N151_BC06"	25
"Burkholderia_lata_N200_BC05"	25
"Burkholderia_lata_N209_BC12"	25
"Burkholderia_lata_N220_BC04"	25
"Burkholderia_lata_N236_BC06"	25
"Burkholderia_lata_N236_BC07"	25
"Candida_albicans_N131_BC09"	27
"Candida_albicans_N131_BC10"	27
"Candida_albicans_N135_BC06"	27
"Candida_albicans_N150_BC02"	27
"Candida_albicans_N154_BC07"	27
"Candida_albicans_N161_BC01"	27
"Candida_albicans_N161_BC07"	27
"Candida_albicans_N177_BC02"	27
"Candida_albicans_N181_BC02"	27
"Candida_albicans_N186_BC11"	27
"Candida_albicans_N195_BC11"	27
"Candida_albicans_N206_BC11"	27
"Candida_albicans_N225_BC10"	27
"Candida_albicans_N230_BC09"	27
"Candida_albicans_N232_BC08"	27
"Candida_albicans_N235_BC07"	28
"Candida_dubliniensis_N235_BC07"	29
"Candida_dubliniensis_N239_BC02"	29
"Chromobacterium_vaccinii_N175_BC04"	30
"Chromobacterium_vaccinii_N183_BC04"	30
"Chromobacterium_vaccinii_N187_BC02"	30
"Chromobacterium_vaccinii_N196_BC09"	30
"Chromobacterium_vaccinii_N208_BC01"	30
"Chromobacterium_vaccinii_N227_BC02"	30
"Chromobacterium_vaccinii_N228_BC06"	30
"Chromobacterium_violaceum_N196_BC11"	30
"Chromobacterium_violaceum_N221_BC06"	30
"Comamonas_testosteroni_N114_BC09"	31
"Corynebacterium_aurimucosum_N217_BC05"	32
"Corynebacterium_resistens_N238_BC08"	33
"Corynebacterium_striatum_N120_BC04"	34
"Corynebacterium_striatum_N230_BC07"	34
"Corynebacterium_striatum_N236_BC03"	34
"Corynebacterium_striatum_N240_BC06"	35
"Cupriavidus_sp._N168_BC01"	36
"Cupriavidus_sp._N198_BC01"	37
"Delftia_tsuruhatensis_N149_BC11"	38
"Delftia_tsuruhatensis_N149_BC12"	38
"Delftia_tsuruhatensis_N165_BC10"	38
"Delftia_tsuruhatensis_N165_BC11"	38
"Delftia_tsuruhatensis_N165_BC12"	38
"Delftia_tsuruhatensis_N214_BC06"	38
"Delftia_tsuruhatensis_N217_BC03"	38
"Elizabethkingia_anophelis_N109_BC09"	39
"Elizabethkingia_anophelis_N114_BC09"	40
"Elizabethkingia_anophelis_N119_BC11"	40
"Elizabethkingia_anophelis_N123_BC07"	40
"Elizabethkingia_anophelis_N130_BC01"	40
"Elizabethkingia_anophelis_N138_BC03"	40
"Elizabethkingia_anophelis_N138_BC06"	40
"Elizabethkingia_anophelis_N141_BC08"	40
"Elizabethkingia_anophelis_N141_BC09"	40
"Elizabethkingia_anophelis_N141_BC10"	40
"Elizabethkingia_anophelis_N141_BC11"	40
"Elizabethkingia_anophelis_N141_BC12"	40
"Elizabethkingia_anophelis_N145_BC08"	40
"Elizabethkingia_anophelis_N146_BC04"	40
"Elizabethkingia_anophelis_N151_BC11"	40
"Elizabethkingia_anophelis_N162_BC08"	40
"Elizabethkingia_anophelis_N162_BC09"	40
"Elizabethkingia_anophelis_N164_BC06"	40
"Elizabethkingia_anophelis_N164_BC07"	40
"Elizabethkingia_anophelis_N167_BC01"	39
"Elizabethkingia_anophelis_N167_BC10"	40
"Elizabethkingia_anophelis_N170_BC04"	40
"Elizabethkingia_anophelis_N170_BC05"	40
"Elizabethkingia_anophelis_N170_BC06"	40
"Elizabethkingia_anophelis_N170_BC07"	40
"Elizabethkingia_anophelis_N180_BC02"	40
"Elizabethkingia_anophelis_N180_BC03"	40
"Elizabethkingia_anophelis_N185_BC03"	40
"Elizabethkingia_anophelis_N185_BC05"	40
"Elizabethkingia_anophelis_N185_BC06"	40
"Elizabethkingia_anophelis_N185_BC08"	40
"Elizabethkingia_anophelis_N185_BC09"	40
"Elizabethkingia_anophelis_N186_BC04"	40
"Elizabethkingia_anophelis_N186_BC05"	40
"Elizabethkingia_anophelis_N191_BC10"	40
"Elizabethkingia_anophelis_N196_BC08"	40
"Elizabethkingia_anophelis_N211_BC01"	40
"Elizabethkingia_anophelis_N212_BC12"	40
"Elizabethkingia_anophelis_N217_BC10"	40
"Elizabethkingia_anophelis_N218_BC05"	40
"Elizabethkingia_anophelis_N218_BC12"	40
"Elizabethkingia_anophelis_N220_BC12"	40
"Elizabethkingia_anophelis_N221_BC03"	39
"Elizabethkingia_anophelis_N237_BC02"	40
"Elizabethkingia_anophelis_N237_BC03"	40
"Elizabethkingia_anophelis_N237_BC05"	40
"Elizabethkingia_genomosp._N155_BC09"	39
"Elizabethkingia_genomosp._N221_BC03"	39
"Elizabethkingia_meningoseptica_N119_BC11"	41
"Elizabethkingia_meningoseptica_N120_BC05"	41
"Elizabethkingia_miricola_N109_BC06"	39
"Elizabethkingia_miricola_N109_BC10"	39
"Elizabethkingia_miricola_N138_BC07"	39
"Elizabethkingia_miricola_N161_BC04"	39
"Elizabethkingia_miricola_N161_BC05"	39
"Elizabethkingia_miricola_N161_BC06"	39
"Elizabethkingia_miricola_N167_BC02"	39
"Elizabethkingia_miricola_N167_BC04"	39
"Elizabethkingia_miricola_N171_BC04"	39
